0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.003657614831632827e+01,-4.999999999999997502e-02,-1.003996952527640119e+01,-4.999999999999997502e-02,-1.389168640592102766e-01
-9.999009705053238051e+00,-2.027065041452027691e-02,-9.983886188159942776e+00,-6.279002851428500294e-03,-9.523374964316515257e-02
-6.087517256048233349e+00,3.097852520852171665e+00,-6.111978255983245845e+00,3.096061778381018037e+00,5.715954220384162454e+00
-6.022181718593532906e+00,3.142775597442241775e+00,-6.067168076175740943e+00,3.159872174705677494e+00,4.892728980167910358e+00
-9.936474061545011338e+00,6.660882226793262903e-03,-9.934799028575159952e+00,2.555711301527036072e-02,-6.541263581784248493e-02
-9.834263947721407106e+00,1.508525191939878718e-02,-9.921049632890881043e+00,3.156419422616663084e-02,-3.103946178049264010e-02
-6.018438245666359876e+00,3.193550771085067019e+00,-5.979295924180974886e+00,3.178939679196280732e+00,4.918680231245934564e+00
-5.984553601042884807e+00,3.244737536407302780e+00,-5.991642011278440094e+00,3.178231809839990873e+00,4.925228414422068823e+00
-9.504437318037588511e+00,6.263095034016401552e-01,-9.348232982382633338e+00,4.175042329540526453e-01,4.495857239631160795e-01
-9.406868400744922809e+00,6.219975278894720461e-01,-9.353608258052288349e+00,4.477011831102191142e-01,5.279025898835674191e-01
-5.685196891675792230e+00,3.467074683530963153e+00,-5.633548270630601706e+00,3.481918080153167061e+00,5.395978428385117098e+00
-5.363726413611649591e+00,3.503124902568595989e+00,-5.665829265171220541e+00,3.464764491924350320e+00,5.397339590413869459e+00
-9.287017207992320778e+00,7.865892440079974568e-01,-9.309509122016628169e+00,5.209260698823510172e-01,6.205035839144319443e-01
-9.438046262700332534e+00,6.585859051861256974e-01,-9.454882986101624809e+00,5.475660929781542841e-01,4.599844495154027935e-01
-5.154173156715822657e+00,3.660610142761134167e+00,-4.898381013336814860e+00,3.593545551444306874e+00,5.470630521304614469e+00
-5.617316198312986231e+00,3.568830467877282864e+00,-5.622965723375124014e+00,3.467365626458440708e+00,5.435320526141325104e+00
-1.003999524489626438e+01,-1.003999998507870828e+01,-4.999999999999997502e-02,-4.999999999999997502e-02,-1.399999985996357998e-01
-9.975177878480167237e+00,-9.962853423673145414e+00,-1.302590318328506261e-02,2.375573582600859230e-03,-7.852413577025560421e-02
-6.897456930349981974e+00,-6.897372148069024433e+00,3.878009156532135737e+00,2.463927078145071725e+00,3.047552457211849308e+00
-6.797028945215151552e+00,-6.830444835320657937e+00,3.902244336167309591e+00,2.483741041470042710e+00,3.026739715090990046e+00
-9.725538045122785746e+00,-9.942628183299914824e+00,1.588993612100468231e-02,4.822245083385053033e-02,9.742884136976201481e-03
-9.811452558361807519e+00,-9.821988657672919842e+00,3.454954484898895006e-02,5.201822515835964611e-02,-2.481877387991208300e-02
-6.842113663389877587e+00,-6.837308516326526586e+00,3.926146208518650482e+00,2.550021988351546476e+00,3.079064318469233008e+00
-6.774834641178975048e+00,-6.803679593021703553e+00,3.932176632919896164e+00,2.547851918107348901e+00,3.237491664467507579e+00
-9.386952649663198756e+00,-9.481328947385929240e+00,4.782500033882096657e-01,4.232471860205203051e-01,3.544733866316794879e-01
-9.284162431833335560e+00,-9.031372962742942434e+00,4.953588271635911977e-01,4.528181460086563859e-01,3.968330092734984049e-01
-6.506776174314773620e+00,-6.556924622712938522e+00,4.302288515826070636e+00,2.916693663534139169e+00,3.370983903592272846e+00
-6.469749599025742981e+00,-6.469336162423725334e+00,4.308330297776699958e+00,2.787367314743955049e+00,3.519398919650032376e+00
-9.001212460445140451e+00,-9.177434942715454014e+00,5.204709558473572528e-01,5.183247224976267331e-01,4.524434661858607876e-01
-9.224042271048411124e+00,-9.336292426692793356e+00,5.391492482764803640e-01,4.623081940603954165e-01,4.720586141019164628e-01
-6.304376595950652806e+00,-6.444295518992229077e+00,4.329802481056823638e+00,3.120579236158336212e+00,3.756649400276230732e+00
-6.516861631233232366e+00,-6.506860787073947883e+00,4.343390363737369420e+00,2.883406069316554188e+00,3.394718559393872681e+00
-1.001765870837518335e+01,-4.999999999999997502e-02,-4.999999999999997502e-02,-1.003877708805827140e+01,-1.396597508721441061e-01
-9.938585213321376344e+00,1.237548396136695442e-02,-3.205735326091293212e-03,-9.968036925196624765e+00,-7.381043121670069485e-02
-7.523931456832908538e+00,1.964910506712945093e+00,3.092471735623662177e+00,-7.505900875480015166e+00,2.393697935745356720e+00
-7.393366897644410685e+00,1.991755612124065822e+00,3.111814316956631465e+00,-7.258559891776863005e+00,2.784728110654397071e+00
-9.376096315577346019e+00,7.630058955752619387e-02,3.663778152933006710e-02,-9.905602481637071577e+00,-4.355958059654869291e-02
-9.855181605953911017e+00,7.727192169178467851e-02,5.085998609210064247e-02,-8.783050094975598299e+00,1.850540622102404137e-02
-7.451446966269934968e+00,2.109460588916593160e+00,3.133365845822578599e+00,-6.960715797028202090e+00,2.614563184686926611e+00
-7.348175363114481051e+00,2.042971718856115615e+00,3.140281750325810251e+00,-7.407701131244586179e+00,2.897178231477744781e+00
-9.535492909421137142e+00,3.768577345886178764e-01,3.750322460275771208e-01,-9.457418843246720996e+00,2.279227106321166096e-01
-9.504702524590491919e+00,4.263632200479775536e-01,4.131904971910541624e-01,-9.364574781437788431e+00,3.322519060605269581e-01
-7.250036748032154144e+00,2.251645141685788332e+00,3.430889050490900871e+00,-7.247775887791336302e+00,3.092411692576805482e+00
-7.084406311050589267e+00,2.226124114671825360e+00,3.436820895382733720e+00,-6.813605214521247788e+00,3.424789761132838173e+00
-9.143953424522660356e+00,4.402744704019670441e-01,4.407428699076484935e-01,-9.215152491004186430e+00,4.261658683806086034e-01
-9.475793084506021202e+00,4.433229853531492903e-01,4.417317757510812459e-01,-9.565782534949480720e+00,4.422160918174813937e-01
-6.900557874217870591e+00,2.448160514400392618e+00,3.461633727845591313e+00,-7.023870239305015417e+00,3.136419222510344884e+00
-7.216502211626414365e+00,2.242241751813429218e+00,3.470842969551285240e+00,-7.208099080292074134e+00,2.700035107714557014e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.003921192484799185e+01,-4.999999999999997502e-02,-1.001052990937182940e+01,-1.003975058685558608e+01,-1.290655389745947734e-01
-7.769252277889584946e+00,6.928721296990511536e-02,-7.714183923568698198e+00,-9.569548129258897973e+00,5.650251101474806914e-02
-9.406917701875965321e+00,6.145290336295354816e-01,-8.740173953040589083e+00,-7.777043146097004644e+00,4.063020841448037324e-01
-8.733503206275187836e+00,6.233630541567649619e-01,-8.859666291717523734e+00,-8.415365282253361556e+00,5.409016345276393967e-01
